Architecture,Frequency,Novel_Families,Genome,Cluster_ID,Gene_Context
"(3331, 5712)",4,[5712],2021-BQZBHK-W5_bin.91.purify_k127_775362,2021-BQZBHK-W5_bin.91.purify_k127_775362_9293-11696,2021-BQZBHK-W5_bin.91.purify_k127_775362_9(Fam_5712 [★Target]) --> 2021-BQZBHK-W5_bin.91.purify_k127_775362_10(Fam_3331 [★Target])
"(1785, 3524)",4,[1785],2020_JNYC-20W-1-100m-1_bin.163.purify_k141_35632,2020_JNYC-20W-1-100m-1_bin.163.purify_k141_35632_21913-24968,2020_JNYC-20W-1-100m-1_bin.163.purify_k141_35632_18(Fam_1785 [★Target]) --> 2020_JNYC-20W-1-100m-1_bin.163.purify_k141_35632_19(Fam_3524 [★Target])
"(1785, 3524)",4,[1785],2020_JNYC-20W-1-60m-1_bin.172.purify_k141_198757,2020_JNYC-20W-1-60m-1_bin.172.purify_k141_198757_571-3626,2020_JNYC-20W-1-60m-1_bin.172.purify_k141_198757_2(Fam_3524 [★Target]) --> 2020_JNYC-20W-1-60m-1_bin.172.purify_k141_198757_3(Fam_1785 [★Target])
"(1785, 3524)",4,[1785],2020_JNYC-20W-1-80m-1_bin.151.purify_k141_921482,2020_JNYC-20W-1-80m-1_bin.151.purify_k141_921482_880-3935,2020_JNYC-20W-1-80m-1_bin.151.purify_k141_921482_2(Fam_3524 [★Target]) --> 2020_JNYC-20W-1-80m-1_bin.151.purify_k141_921482_3(Fam_1785 [★Target])
"(1785, 3524)",4,[1785],2020_JNYC-20W-2-1_bin.54.purify_k141_141972,2020_JNYC-20W-2-1_bin.54.purify_k141_141972_7132-10187,2020_JNYC-20W-2-1_bin.54.purify_k141_141972_6(Fam_1785 [★Target]) --> 2020_JNYC-20W-2-1_bin.54.purify_k141_141972_7(Fam_3524 [★Target])
"(5318, 10371)",4,[10371],2020_CE-20W-1-0m-1_bin.69.purify_k141_458655,2020_CE-20W-1-0m-1_bin.69.purify_k141_458655_8089-9929,2020_CE-20W-1-0m-1_bin.69.purify_k141_458655_8(Fam_5318 [★Target]) --> 2020_CE-20W-1-0m-1_bin.69.purify_k141_458655_9(Fam_10371 [★Target])
"(5318, 10371)",4,[10371],2020_CE-20W-1-5m-1_bin.65.purify_k141_721896,2020_CE-20W-1-5m-1_bin.65.purify_k141_721896_328-2168,2020_CE-20W-1-5m-1_bin.65.purify_k141_721896_1(Fam_10371 [★Target]) --> 2020_CE-20W-1-5m-1_bin.65.purify_k141_721896_2(Fam_5318 [★Target])
"(5318, 10371)",4,[10371],2020_CE-20W-2-1_bin.45.purify_k141_1685722,2020_CE-20W-2-1_bin.45.purify_k141_1685722_8288-10128,2020_CE-20W-2-1_bin.45.purify_k141_1685722_8(Fam_5318 [★Target]) --> 2020_CE-20W-2-1_bin.45.purify_k141_1685722_9(Fam_10371 [★Target])
"(5318, 10371)",4,[10371],2020_CE-20W-3-1_bin.131.purify_k141_69158,2020_CE-20W-3-1_bin.131.purify_k141_69158_328-2168,2020_CE-20W-3-1_bin.131.purify_k141_69158_1(Fam_10371 [★Target]) --> 2020_CE-20W-3-1_bin.131.purify_k141_69158_2(Fam_5318 [★Target])
"(1034, 9179)",4,[9179],2020_CE-D-W-1_bin.64.purify_k141_549174,2020_CE-D-W-1_bin.64.purify_k141_549174_18731-21703,2020_CE-D-W-1_bin.64.purify_k141_549174_20(Fam_1034 [★Target]) --> 2020_CE-D-W-1_bin.64.purify_k141_549174_21(Fam_9179 [★Target])
"(1034, 9179)",4,[9179],2020_CE-X-W-1_bin.66.purify_k141_850113,2020_CE-X-W-1_bin.66.purify_k141_850113_18731-21703,2020_CE-X-W-1_bin.66.purify_k141_850113_20(Fam_1034 [★Target]) --> 2020_CE-X-W-1_bin.66.purify_k141_850113_21(Fam_9179 [★Target])
"(1034, 9179)",4,[9179],2020_CE-X-W-2_bin.100.purify_k141_609259,2020_CE-X-W-2_bin.100.purify_k141_609259_18731-21703,2020_CE-X-W-2_bin.100.purify_k141_609259_20(Fam_1034 [★Target]) --> 2020_CE-X-W-2_bin.100.purify_k141_609259_21(Fam_9179 [★Target])
"(1034, 9179)",4,[9179],CE-B-W-2_bin.106.purify_k141_46598,CE-B-W-2_bin.106.purify_k141_46598_18731-21703,CE-B-W-2_bin.106.purify_k141_46598_20(Fam_1034 [★Target]) --> CE-B-W-2_bin.106.purify_k141_46598_21(Fam_9179 [★Target])
"(7067, 12396)",4,[12396],2020_SLC-w-6_bin.212.purify_k141_317525,2020_SLC-w-6_bin.212.purify_k141_317525_17723-18218,2020_SLC-w-6_bin.212.purify_k141_317525_16(Fam_7067 [★Target]) --> 2020_SLC-w-6_bin.212.purify_k141_317525_17(Fam_12396 [★Target])
"(7067, 12396)",4,[12396],2020_YM-W-3_bin.72.purify_k141_318537,2020_YM-W-3_bin.72.purify_k141_318537_17088-17583,2020_YM-W-3_bin.72.purify_k141_318537_15(Fam_7067 [★Target]) --> 2020_YM-W-3_bin.72.purify_k141_318537_16(Fam_12396 [★Target])
"(7067, 12396)",4,[12396],2021-BQZBHK-W1_bin.16.purify_k127_369192,2021-BQZBHK-W1_bin.16.purify_k127_369192_64-559,2021-BQZBHK-W1_bin.16.purify_k127_369192_1(Fam_12396 [★Target]) --> 2021-BQZBHK-W1_bin.16.purify_k127_369192_2(Fam_7067 [★Target])
"(7067, 12396)",4,[12396],2021-SLCB-W5_bin.67.purify_k127_135405,2021-SLCB-W5_bin.67.purify_k127_135405_22015-22510,2021-SLCB-W5_bin.67.purify_k127_135405_18(Fam_7067 [★Target]) --> 2021-SLCB-W5_bin.67.purify_k127_135405_19(Fam_12396 [★Target])
"(981, 12682)",4,[981],2021-BQZBHK-W3_bin.97.purify_k127_126103,2021-BQZBHK-W3_bin.97.purify_k127_126103_3-2840,2021-BQZBHK-W3_bin.97.purify_k127_126103_1(Fam_981 [★Target]) --> 2021-BQZBHK-W3_bin.97.purify_k127_126103_2(Fam_12682 [★Target])
"(981, 12682)",4,[981],2021-QHH-W1_bin.74.purify_k141_749905,2021-QHH-W1_bin.74.purify_k141_749905_3-2822,2021-QHH-W1_bin.74.purify_k141_749905_1(Fam_981 [★Target]) --> 2021-QHH-W1_bin.74.purify_k141_749905_2(Fam_12682 [★Target])
"(981, 12682)",4,[981],2021-SLCB-W1_bin.26.purify_k127_814268,2021-SLCB-W1_bin.26.purify_k127_814268_2-2584,2021-SLCB-W1_bin.26.purify_k127_814268_1(Fam_981 [★Target]) --> 2021-SLCB-W1_bin.26.purify_k127_814268_2(Fam_12682 [★Target])
"(981, 12682)",4,[981],2021-ZJZB-W70_bin.66.purify_k127_1048071,2021-ZJZB-W70_bin.66.purify_k127_1048071_1-2886,2021-ZJZB-W70_bin.66.purify_k127_1048071_1(Fam_981 [★Target]) --> 2021-ZJZB-W70_bin.66.purify_k127_1048071_2(Fam_12682 [★Target])
"(3894, 12511)",4,[12511],2021-BQZBHK-W3_bin.82.purify_k127_1250924,2021-BQZBHK-W3_bin.82.purify_k127_1250924_1-1870,2021-BQZBHK-W3_bin.82.purify_k127_1250924_1(Fam_12511 [★Target]) --> 2021-BQZBHK-W3_bin.82.purify_k127_1250924_2(Fam_3894 [★Target])
"(3894, 12511)",4,[12511],2021-BQZBHK-W5_bin.127.purify_k127_655022,2021-BQZBHK-W5_bin.127.purify_k127_655022_1-1870,2021-BQZBHK-W5_bin.127.purify_k127_655022_1(Fam_12511 [★Target]) --> 2021-BQZBHK-W5_bin.127.purify_k127_655022_2(Fam_3894 [★Target])
"(3894, 12511)",4,[12511],2021-SLCB-W1_bin.93.purify_k127_668323,2021-SLCB-W1_bin.93.purify_k127_668323_1-1870,2021-SLCB-W1_bin.93.purify_k127_668323_1(Fam_12511 [★Target]) --> 2021-SLCB-W1_bin.93.purify_k127_668323_2(Fam_3894 [★Target])
"(3894, 12511)",4,[12511],2021-SLCB-W3_bin.62.purify_k127_971883,2021-SLCB-W3_bin.62.purify_k127_971883_1-1870,2021-SLCB-W3_bin.62.purify_k127_971883_1(Fam_12511 [★Target]) --> 2021-SLCB-W3_bin.62.purify_k127_971883_2(Fam_3894 [★Target])
"(736, 1677)",4,"[736, 1677]",H1-1_bin.12.purify_k141_12161_length_40752_cov_11.5293,H1-1_bin.12.purify_k141_12161_length_40752_cov_11.5293_3646-8074,H1-1_bin.12.purify_k141_12161_length_40752_cov_11.5293_6(Fam_1677 [★Target]) --> H1-1_bin.12.purify_k141_12161_length_40752_cov_11.5293_7(Fam_736 [★Target])
"(736, 1677)",4,"[736, 1677]",H1-3_bin.21.purify_k141_366254_length_42890_cov_9.0000,H1-3_bin.21.purify_k141_366254_length_42890_cov_9.0000_32786-37214,H1-3_bin.21.purify_k141_366254_length_42890_cov_9.0000_37(Fam_736 [★Target]) --> H1-3_bin.21.purify_k141_366254_length_42890_cov_9.0000_38(Fam_1677 [★Target])
"(736, 1677)",4,"[736, 1677]",HS-28-1_bin.35.purify_k141_235019,HS-28-1_bin.35.purify_k141_235019_7210-11615,HS-28-1_bin.35.purify_k141_235019_10(Fam_1677 [★Target]) --> HS-28-1_bin.35.purify_k141_235019_11(Fam_736 [★Target])
"(736, 1677)",4,"[736, 1677]",HS-28-2_bin.36.purify_k141_32574,HS-28-2_bin.36.purify_k141_32574_75747-80152,HS-28-2_bin.36.purify_k141_32574_96(Fam_736 [★Target]) --> HS-28-2_bin.36.purify_k141_32574_97(Fam_1677 [★Target])
"(3133, 12698)",4,[12698],2020_KMC-20W-1-23m-1_bin.309.purify_k141_2848298,2020_KMC-20W-1-23m-1_bin.309.purify_k141_2848298_52-1791,2020_KMC-20W-1-23m-1_bin.309.purify_k141_2848298_1(Fam_12698 [★Target]) --> 2020_KMC-20W-1-23m-1_bin.309.purify_k141_2848298_2(Fam_3133 [★Target])
"(3133, 12698)",4,[12698],2020_TMRSD2-W1_bin.82.purify_k141_61049,2020_TMRSD2-W1_bin.82.purify_k141_61049_57-1797,2020_TMRSD2-W1_bin.82.purify_k141_61049_1(Fam_12698 [★Target]) --> 2020_TMRSD2-W1_bin.82.purify_k141_61049_2(Fam_3133 [★Target])
"(3133, 12698)",4,[12698],2021-BC-W03_bin.70.purify_k127_598195,2021-BC-W03_bin.70.purify_k127_598195_63-1803,2021-BC-W03_bin.70.purify_k127_598195_1(Fam_12698 [★Target]) --> 2021-BC-W03_bin.70.purify_k127_598195_2(Fam_3133 [★Target])
"(3133, 12698)",4,[12698],2021-ZJZB-W21_bin.76.purify_k127_4174867,2021-ZJZB-W21_bin.76.purify_k127_4174867_83-1823,2021-ZJZB-W21_bin.76.purify_k127_4174867_1(Fam_12698 [★Target]) --> 2021-ZJZB-W21_bin.76.purify_k127_4174867_2(Fam_3133 [★Target])
"(6552, 8218)",4,[8218],2019_TBLU-08_bin.1.purify_k141_217732,2019_TBLU-08_bin.1.purify_k141_217732_1-1760,2019_TBLU-08_bin.1.purify_k141_217732_1(Fam_8218 [★Target]) --> 2019_TBLU-08_bin.1.purify_k141_217732_2(Fam_6552 [★Target])
"(6552, 8218)",4,[8218],2020_KMC-20W-1-20m-1_bin.51.purify_k141_582164,2020_KMC-20W-1-20m-1_bin.51.purify_k141_582164_10560-11641,2020_KMC-20W-1-20m-1_bin.51.purify_k141_582164_15(Fam_6552 [★Target]) --> 2020_KMC-20W-1-20m-1_bin.51.purify_k141_582164_16(Fam_8218 [★Target])
"(6552, 8218)",4,[8218],2020_ZJZB-W-1_bin.142.purify_k141_866084,2020_ZJZB-W-1_bin.142.purify_k141_866084_340-2049,2020_ZJZB-W-1_bin.142.purify_k141_866084_2(Fam_6552 [★Target]) --> 2020_ZJZB-W-1_bin.142.purify_k141_866084_3(Fam_8218 [★Target])
"(6552, 8218)",4,[8218],2021-CBL-W1_bin.162.purify_k127_2340998,2021-CBL-W1_bin.162.purify_k127_2340998_1-1726,2021-CBL-W1_bin.162.purify_k127_2340998_1(Fam_8218 [★Target]) --> 2021-CBL-W1_bin.162.purify_k127_2340998_2(Fam_6552 [★Target])
"(678, 5256)",4,[5256],2020_CN-DB-w-2_bin.26.purify_k141_72536,2020_CN-DB-w-2_bin.26.purify_k141_72536_12247-15740,2020_CN-DB-w-2_bin.26.purify_k141_72536_13(Fam_678 [★Target]) --> 2020_CN-DB-w-2_bin.26.purify_k141_72536_14(Fam_5256 [★Target])
"(678, 5256)",4,[5256],2020_CN-D-w-2_bin.28.purify_k141_505109,2020_CN-D-w-2_bin.28.purify_k141_505109_12405-15898,2020_CN-D-w-2_bin.28.purify_k141_505109_13(Fam_678 [★Target]) --> 2020_CN-D-w-2_bin.28.purify_k141_505109_14(Fam_5256 [★Target])
"(678, 5256)",4,[5256],2020_CN-N-W-2-4.9m_bin.10.purify_k141_486944,2020_CN-N-W-2-4.9m_bin.10.purify_k141_486944_12247-15740,2020_CN-N-W-2-4.9m_bin.10.purify_k141_486944_12(Fam_678 [★Target]) --> 2020_CN-N-W-2-4.9m_bin.10.purify_k141_486944_13(Fam_5256 [★Target])
"(678, 5256)",4,[5256],2020_CN-N-W-3_bin.13.purify_k141_333027,2020_CN-N-W-3_bin.13.purify_k141_333027_12247-15740,2020_CN-N-W-3_bin.13.purify_k141_333027_13(Fam_678 [★Target]) --> 2020_CN-N-W-3_bin.13.purify_k141_333027_14(Fam_5256 [★Target])
"(1005, 1299)",4,[1005],2020_GMZ15-W1_bin.100.purify_k141_1039301,2020_GMZ15-W1_bin.100.purify_k141_1039301_9075-13448,2020_GMZ15-W1_bin.100.purify_k141_1039301_13(Fam_1299 [★Target]) --> 2020_GMZ15-W1_bin.100.purify_k141_1039301_14(Fam_1005 [★Target])
"(1005, 1299)",4,[1005],2020_QHH13-W1_bin.29.purify_k141_67285,2020_QHH13-W1_bin.29.purify_k141_67285_3-4064,2020_QHH13-W1_bin.29.purify_k141_67285_1(Fam_1005 [★Target]) --> 2020_QHH13-W1_bin.29.purify_k141_67285_2(Fam_1299 [★Target])
"(1005, 1299)",4,[1005],2020_QHH9-W1_bin.108.purify_k141_1069121,2020_QHH9-W1_bin.108.purify_k141_1069121_121-4494,2020_QHH9-W1_bin.108.purify_k141_1069121_2(Fam_1005 [★Target]) --> 2020_QHH9-W1_bin.108.purify_k141_1069121_3(Fam_1299 [★Target])
"(1005, 1299)",4,[1005],2021-BQZBHK-W2_bin.112.purify_k127_380027,2021-BQZBHK-W2_bin.112.purify_k127_380027_1394-5032,2021-BQZBHK-W2_bin.112.purify_k127_380027_3(Fam_1299 [★Target]) --> 2021-BQZBHK-W2_bin.112.purify_k127_380027_4(Fam_1005 [★Target])
"(7824, 9687)",4,[9687],2020_CN-D-w-1_bin.84.purify_k141_266922,2020_CN-D-w-1_bin.84.purify_k141_266922_23927-25323,2020_CN-D-w-1_bin.84.purify_k141_266922_19(Fam_7824 [★Target]) --> 2020_CN-D-w-1_bin.84.purify_k141_266922_20(Fam_9687 [★Target])
"(7824, 9687)",4,[9687],2020_CN-D-w-2_bin.117.purify_k141_697993,2020_CN-D-w-2_bin.117.purify_k141_697993_20644-22040,2020_CN-D-w-2_bin.117.purify_k141_697993_16(Fam_9687 [★Target]) --> 2020_CN-D-w-2_bin.117.purify_k141_697993_17(Fam_7824 [★Target])
"(7824, 9687)",4,[9687],2020_CN-N-W-1_bin.81.purify_k141_350800,2020_CN-N-W-1_bin.81.purify_k141_350800_1369-2765,2020_CN-N-W-1_bin.81.purify_k141_350800_2(Fam_7824 [★Target]) --> 2020_CN-N-W-1_bin.81.purify_k141_350800_3(Fam_9687 [★Target])
"(7824, 9687)",4,[9687],2020_CN-N-W-2-4.9m_bin.78.purify_k141_735281,2020_CN-N-W-2-4.9m_bin.78.purify_k141_735281_23967-25363,2020_CN-N-W-2-4.9m_bin.78.purify_k141_735281_19(Fam_7824 [★Target]) --> 2020_CN-N-W-2-4.9m_bin.78.purify_k141_735281_20(Fam_9687 [★Target])
"(3761, 10958)",4,[3761],2020_CN-DB-w-2_bin.190.purify_k141_324697,2020_CN-DB-w-2_bin.190.purify_k141_324697_2088-3836,2020_CN-DB-w-2_bin.190.purify_k141_324697_3(Fam_3761 [★Target]) --> 2020_CN-DB-w-2_bin.190.purify_k141_324697_4(Fam_10958 [★Target])
"(3761, 10958)",4,[3761],2020_CN-D-w-1_bin.61.purify_k141_811163,2020_CN-D-w-1_bin.61.purify_k141_811163_2443-4191,2020_CN-D-w-1_bin.61.purify_k141_811163_7(Fam_10958 [★Target]) --> 2020_CN-D-w-1_bin.61.purify_k141_811163_8(Fam_3761 [★Target])
"(3761, 10958)",4,[3761],2021-CNB-W1_bin.15.purify_k127_997652,2021-CNB-W1_bin.15.purify_k127_997652_2742-4490,2021-CNB-W1_bin.15.purify_k127_997652_7(Fam_10958 [★Target]) --> 2021-CNB-W1_bin.15.purify_k127_997652_8(Fam_3761 [★Target])
"(3761, 10958)",4,[3761],2021-CNXB-W2_bin.4.purify_k127_751316,2021-CNXB-W2_bin.4.purify_k127_751316_2443-4191,2021-CNXB-W2_bin.4.purify_k127_751316_7(Fam_10958 [★Target]) --> 2021-CNXB-W2_bin.4.purify_k127_751316_8(Fam_3761 [★Target])
"(105, 201, 557, 674, 1173, 1194, 2668, 3083, 7066, 9410, 10520)",4,[10520],2020_CE-B-W-1_bin.60.purify_k141_804807,2020_CE-B-W-1_bin.60.purify_k141_804807_44659-67809,2020_CE-B-W-1_bin.60.purify_k141_804807_32(Fam_10520 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_34(Fam_9410 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_35(Fam_201 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_36(Fam_105 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_37(Fam_557 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_38(Fam_3083 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_39(Fam_1173 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_40(Fam_1194 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_41(Fam_7066 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_42(Fam_2668 [★Target]) --> 2020_CE-B-W-1_bin.60.purify_k141_804807_43(Fam_674 [★Target])
"(105, 201, 557, 674, 1173, 1194, 2668, 3083, 7066, 9410, 10520)",4,[10520],2020_CE-D-W-1_bin.58.purify_k141_117587,2020_CE-D-W-1_bin.58.purify_k141_117587_44659-67809,2020_CE-D-W-1_bin.58.purify_k141_117587_32(Fam_10520 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_34(Fam_9410 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_35(Fam_201 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_36(Fam_105 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_37(Fam_557 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_38(Fam_3083 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_39(Fam_1173 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_40(Fam_1194 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_41(Fam_7066 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_42(Fam_2668 [★Target]) --> 2020_CE-D-W-1_bin.58.purify_k141_117587_43(Fam_674 [★Target])
"(105, 201, 557, 674, 1173, 1194, 2668, 3083, 7066, 9410, 10520)",4,[10520],2020_CE-D-W-2_bin.57.purify_k141_701339,2020_CE-D-W-2_bin.57.purify_k141_701339_44659-67809,2020_CE-D-W-2_bin.57.purify_k141_701339_32(Fam_10520 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_34(Fam_9410 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_35(Fam_201 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_36(Fam_105 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_37(Fam_557 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_38(Fam_3083 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_39(Fam_1173 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_40(Fam_1194 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_41(Fam_7066 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_42(Fam_2668 [★Target]) --> 2020_CE-D-W-2_bin.57.purify_k141_701339_43(Fam_674 [★Target])
"(105, 201, 557, 674, 1173, 1194, 2668, 3083, 7066, 9410, 10520)",4,[10520],2020_CE-X-W-2_bin.32.purify_k141_992130,2020_CE-X-W-2_bin.32.purify_k141_992130_44659-67809,2020_CE-X-W-2_bin.32.purify_k141_992130_32(Fam_10520 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_34(Fam_9410 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_35(Fam_201 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_36(Fam_105 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_37(Fam_557 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_38(Fam_3083 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_39(Fam_1173 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_40(Fam_1194 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_41(Fam_7066 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_42(Fam_2668 [★Target]) --> 2020_CE-X-W-2_bin.32.purify_k141_992130_43(Fam_674 [★Target])
"(3969, 5711, 7227)",4,[3969],2020_CE-B-W-1_bin.65.purify_k141_689893,2020_CE-B-W-1_bin.65.purify_k141_689893_1516-5829,2020_CE-B-W-1_bin.65.purify_k141_689893_2(Fam_3969 [★Target]) --> 2020_CE-B-W-1_bin.65.purify_k141_689893_5(Fam_7227 [★Target]) --> 2020_CE-B-W-1_bin.65.purify_k141_689893_6(Fam_5711 [★Target])
"(3969, 5711, 7227)",4,[3969],2020_CE-N-W-1_bin.45.purify_k141_41131,2020_CE-N-W-1_bin.45.purify_k141_41131_2144-6457,2020_CE-N-W-1_bin.45.purify_k141_41131_3(Fam_3969 [★Target]) --> 2020_CE-N-W-1_bin.45.purify_k141_41131_6(Fam_7227 [★Target]) --> 2020_CE-N-W-1_bin.45.purify_k141_41131_7(Fam_5711 [★Target])
"(3969, 5711, 7227)",4,[3969],2020_CE-X-W-1_bin.126.purify_k141_1250186,2020_CE-X-W-1_bin.126.purify_k141_1250186_2602-6915,2020_CE-X-W-1_bin.126.purify_k141_1250186_3(Fam_3969 [★Target]) --> 2020_CE-X-W-1_bin.126.purify_k141_1250186_6(Fam_7227 [★Target]) --> 2020_CE-X-W-1_bin.126.purify_k141_1250186_7(Fam_5711 [★Target])
"(3969, 5711, 7227)",4,[3969],2020_CE-X-W-2_bin.21.purify_k141_660502,2020_CE-X-W-2_bin.21.purify_k141_660502_2144-6457,2020_CE-X-W-2_bin.21.purify_k141_660502_3(Fam_3969 [★Target]) --> 2020_CE-X-W-2_bin.21.purify_k141_660502_6(Fam_7227 [★Target]) --> 2020_CE-X-W-2_bin.21.purify_k141_660502_7(Fam_5711 [★Target])
"(3580, 4504)",4,[4504],2020_JNYC-20W-1-0m-1_bin.59.purify_k141_1059311,2020_JNYC-20W-1-0m-1_bin.59.purify_k141_1059311_28063-30516,2020_JNYC-20W-1-0m-1_bin.59.purify_k141_1059311_24(Fam_3580 [★Target]) --> 2020_JNYC-20W-1-0m-1_bin.59.purify_k141_1059311_25(Fam_4504 [★Target])
"(3580, 4504)",4,[4504],2020_JNYC-20W-1-60m-1_bin.122.purify_k141_70412,2020_JNYC-20W-1-60m-1_bin.122.purify_k141_70412_28151-30604,2020_JNYC-20W-1-60m-1_bin.122.purify_k141_70412_25(Fam_3580 [★Target]) --> 2020_JNYC-20W-1-60m-1_bin.122.purify_k141_70412_26(Fam_4504 [★Target])
"(3580, 4504)",4,[4504],2020_JNYC-20W-1-80m-1_bin.165.purify_k141_1524604,2020_JNYC-20W-1-80m-1_bin.165.purify_k141_1524604_27321-29774,2020_JNYC-20W-1-80m-1_bin.165.purify_k141_1524604_24(Fam_3580 [★Target]) --> 2020_JNYC-20W-1-80m-1_bin.165.purify_k141_1524604_25(Fam_4504 [★Target])
"(3580, 4504)",4,[4504],2020_JNYC-20W-2-1_bin.90.purify_k141_574185,2020_JNYC-20W-2-1_bin.90.purify_k141_574185_28131-30584,2020_JNYC-20W-2-1_bin.90.purify_k141_574185_25(Fam_3580 [★Target]) --> 2020_JNYC-20W-2-1_bin.90.purify_k141_574185_26(Fam_4504 [★Target])
"(3212, 6069)",4,[3212],2020_CE-B-W-1_bin.78.purify_k141_1117636,2020_CE-B-W-1_bin.78.purify_k141_1117636_639-2878,2020_CE-B-W-1_bin.78.purify_k141_1117636_3(Fam_6069 [★Target]) --> 2020_CE-B-W-1_bin.78.purify_k141_1117636_4(Fam_3212 [★Target])
"(3212, 6069)",4,[3212],2020_JC-20W-1-0m-1_bin.100.purify_k141_70826,2020_JC-20W-1-0m-1_bin.100.purify_k141_70826_198-2446,2020_JC-20W-1-0m-1_bin.100.purify_k141_70826_1(Fam_3212 [★Target]) --> 2020_JC-20W-1-0m-1_bin.100.purify_k141_70826_2(Fam_6069 [★Target])
"(3212, 6069)",4,[3212],2020_JC-20W-2-1_bin.134.purify_k141_1715063,2020_JC-20W-2-1_bin.134.purify_k141_1715063_4613-6897,2020_JC-20W-2-1_bin.134.purify_k141_1715063_6(Fam_3212 [★Target]) --> 2020_JC-20W-2-1_bin.134.purify_k141_1715063_7(Fam_6069 [★Target])
"(3212, 6069)",4,[3212],2021-BQZBHK-W7_bin.155.purify_k127_223964,2021-BQZBHK-W7_bin.155.purify_k127_223964_379-2618,2021-BQZBHK-W7_bin.155.purify_k127_223964_2(Fam_6069 [★Target]) --> 2021-BQZBHK-W7_bin.155.purify_k127_223964_3(Fam_3212 [★Target])
"(5222, 6458)",4,[6458],2021-BQZB-W1_bin.46.purify_k127_180076,2021-BQZB-W1_bin.46.purify_k127_180076_603-2425,2021-BQZB-W1_bin.46.purify_k127_180076_3(Fam_5222 [★Target]) --> 2021-BQZB-W1_bin.46.purify_k127_180076_4(Fam_6458 [★Target])
"(5222, 6458)",4,[6458],2021-HH-W1_bin.94.purify_k141_390196,2021-HH-W1_bin.94.purify_k141_390196_10652-12544,2021-HH-W1_bin.94.purify_k141_390196_11(Fam_5222 [★Target]) --> 2021-HH-W1_bin.94.purify_k141_390196_12(Fam_6458 [★Target])
"(5222, 6458)",4,[6458],2021-SD-W71_bin.4.purify_k127_134262,2021-SD-W71_bin.4.purify_k127_134262_1575-3585,2021-SD-W71_bin.4.purify_k127_134262_5(Fam_5222 [★Target]) --> 2021-SD-W71_bin.4.purify_k127_134262_6(Fam_6458 [★Target])
"(5222, 6458)",4,[6458],2021-ZJZB-W2_bin.30.purify_k127_271520,2021-ZJZB-W2_bin.30.purify_k127_271520_3093-5115,2021-ZJZB-W2_bin.30.purify_k127_271520_6(Fam_5222 [★Target]) --> 2021-ZJZB-W2_bin.30.purify_k127_271520_7(Fam_6458 [★Target])
"(8029, 9239)",4,[9239],2020_BMC-W-1-0m-1_bin.65.purify_k141_93077,2020_BMC-W-1-0m-1_bin.65.purify_k141_93077_46145-47523,2020_BMC-W-1-0m-1_bin.65.purify_k141_93077_32(Fam_9239 [★Target]) --> 2020_BMC-W-1-0m-1_bin.65.purify_k141_93077_33(Fam_8029 [★Target])
