Architecture,Frequency,Novel_Families,Genome,Cluster_ID,Gene_Context
"(3792, 5457)",3,[3792],CE-20S-2-N1_bin.39.purify_k141_1581105,CE-20S-2-N1_bin.39.purify_k141_1581105_1697-4885,CE-20S-2-N1_bin.39.purify_k141_1581105_4(Fam_3792 [★Target]) --> CE-20S-2-N1_bin.39.purify_k141_1581105_6(Fam_5457 [★Target])
"(3792, 5457)",3,[3792],QHH17-N1_bin.69.purify_k141_1405617,QHH17-N1_bin.69.purify_k141_1405617_9923-13111,QHH17-N1_bin.69.purify_k141_1405617_8(Fam_5457 [★Target]) --> QHH17-N1_bin.69.purify_k141_1405617_10(Fam_3792 [★Target])
"(6434, 7621)",3,[6434],202104TB-W31-N1_bin.29.purify_k141_1219278,202104TB-W31-N1_bin.29.purify_k141_1219278_571-2159,202104TB-W31-N1_bin.29.purify_k141_1219278_2(Fam_6434 [★Target]) --> 202104TB-W31-N1_bin.29.purify_k141_1219278_3(Fam_7621 [★Target])
"(6434, 7621)",3,[6434],CE-D-S-N1_bin.90.purify_k141_1494725,CE-D-S-N1_bin.90.purify_k141_1494725_678-2270,CE-D-S-N1_bin.90.purify_k141_1494725_2(Fam_6434 [★Target]) --> CE-D-S-N1_bin.90.purify_k141_1494725_3(Fam_7621 [★Target])
"(6434, 7621)",3,[6434],YM-3-34.9m-N1_bin.145.purify_k141_683391,YM-3-34.9m-N1_bin.145.purify_k141_683391_681-2269,YM-3-34.9m-N1_bin.145.purify_k141_683391_2(Fam_6434 [★Target]) --> YM-3-34.9m-N1_bin.145.purify_k141_683391_3(Fam_7621 [★Target])
"(6945, 11889)",3,[6945],202104TB-W31-N1_bin.58.purify_k141_582994,202104TB-W31-N1_bin.58.purify_k141_582994_2-1091,202104TB-W31-N1_bin.58.purify_k141_582994_1(Fam_6945 [★Target]) --> 202104TB-W31-N1_bin.58.purify_k141_582994_2(Fam_11889 [★Target])
"(6945, 11889)",3,[6945],CE-20S-1-N1_bin.53.purify_k141_1499062,CE-20S-1-N1_bin.53.purify_k141_1499062_3-651,CE-20S-1-N1_bin.53.purify_k141_1499062_1(Fam_6945 [★Target]) --> CE-20S-1-N1_bin.53.purify_k141_1499062_2(Fam_11889 [★Target])
"(6945, 11889)",3,[6945],CE-20S-2-N1_bin.51.purify_k141_1272209,CE-20S-2-N1_bin.51.purify_k141_1272209_2-656,CE-20S-2-N1_bin.51.purify_k141_1272209_1(Fam_6945 [★Target]) --> CE-20S-2-N1_bin.51.purify_k141_1272209_2(Fam_11889 [★Target])
"(7738, 12680)",3,[12680],JC-20S-2-N1_bin.79.purify_k141_1377349,JC-20S-2-N1_bin.79.purify_k141_1377349_742-1718,JC-20S-2-N1_bin.79.purify_k141_1377349_3(Fam_12680 [★Target]) --> JC-20S-2-N1_bin.79.purify_k141_1377349_4(Fam_7738 [★Target])
"(7738, 12680)",3,[12680],QHH17-N1_bin.48.purify_k141_1580357,QHH17-N1_bin.48.purify_k141_1580357_330-1306,QHH17-N1_bin.48.purify_k141_1580357_2(Fam_7738 [★Target]) --> QHH17-N1_bin.48.purify_k141_1580357_3(Fam_12680 [★Target])
"(7738, 12680)",3,[12680],QHH10-N1_bin.140.purify_k141_1069510,QHH10-N1_bin.140.purify_k141_1069510_1927-2873,QHH10-N1_bin.140.purify_k141_1069510_3(Fam_12680 [★Target]) --> QHH10-N1_bin.140.purify_k141_1069510_4(Fam_7738 [★Target])
"(6531, 8575)",3,[6531],202104TB-W71-N1_bin.108.purify_k141_988379,202104TB-W71-N1_bin.108.purify_k141_988379_6781-8128,202104TB-W71-N1_bin.108.purify_k141_988379_5(Fam_8575 [★Target]) --> 202104TB-W71-N1_bin.108.purify_k141_988379_6(Fam_6531 [★Target])
"(6531, 8575)",3,[6531],202106QH-W30-N1_bin.24.purify_k141_935933,202106QH-W30-N1_bin.24.purify_k141_935933_49-1213,202106QH-W30-N1_bin.24.purify_k141_935933_1(Fam_6531 [★Target]) --> 202106QH-W30-N1_bin.24.purify_k141_935933_2(Fam_8575 [★Target])
"(6531, 8575)",3,[6531],CRC-20S-3-N1_bin.100.purify_k141_786538,CRC-20S-3-N1_bin.100.purify_k141_786538_1470-2820,CRC-20S-3-N1_bin.100.purify_k141_786538_3(Fam_6531 [★Target]) --> CRC-20S-3-N1_bin.100.purify_k141_786538_4(Fam_8575 [★Target])
"(2280, 8111)",3,[8111],202104TB-W73-N1_bin.62.purify_k141_329854,202104TB-W73-N1_bin.62.purify_k141_329854_1-1963,202104TB-W73-N1_bin.62.purify_k141_329854_1(Fam_8111 [★Target]) --> 202104TB-W73-N1_bin.62.purify_k141_329854_2(Fam_2280 [★Target])
"(2280, 8111)",3,[8111],202106QH-W19-N1_bin.94.purify_k141_3131297,202106QH-W19-N1_bin.94.purify_k141_3131297_4504-6491,202106QH-W19-N1_bin.94.purify_k141_3131297_4(Fam_2280 [★Target]) --> 202106QH-W19-N1_bin.94.purify_k141_3131297_5(Fam_8111 [★Target])
"(2280, 8111)",3,[8111],LLSD-4-N1_bin.7.purify_k141_568264,LLSD-4-N1_bin.7.purify_k141_568264_2015-4031,LLSD-4-N1_bin.7.purify_k141_568264_2(Fam_8111 [★Target]) --> LLSD-4-N1_bin.7.purify_k141_568264_3(Fam_2280 [★Target])
"(2130, 10793)",3,[2130],202104TB-W70-N1_bin.223.purify_k141_1499625,202104TB-W70-N1_bin.223.purify_k141_1499625_4289-6184,202104TB-W70-N1_bin.223.purify_k141_1499625_6(Fam_10793 [★Target]) --> 202104TB-W70-N1_bin.223.purify_k141_1499625_7(Fam_2130 [★Target])
"(2130, 10793)",3,[2130],NRPC-20S-2-N1_bin.153.purify_k141_473059,NRPC-20S-2-N1_bin.153.purify_k141_473059_3315-5207,NRPC-20S-2-N1_bin.153.purify_k141_473059_5(Fam_10793 [★Target]) --> NRPC-20S-2-N1_bin.153.purify_k141_473059_6(Fam_2130 [★Target])
"(2130, 10793)",3,[2130],CE-D-S-N1_bin.133.purify_k141_1079122,CE-D-S-N1_bin.133.purify_k141_1079122_3711-5606,CE-D-S-N1_bin.133.purify_k141_1079122_6(Fam_10793 [★Target]) --> CE-D-S-N1_bin.133.purify_k141_1079122_7(Fam_2130 [★Target])
"(7601, 12165)",3,[7601],CE-N-S-N1_bin.71.purify_k141_737698,CE-N-S-N1_bin.71.purify_k141_737698_28708-30196,CE-N-S-N1_bin.71.purify_k141_737698_28(Fam_7601 [★Target]) --> CE-N-S-N1_bin.71.purify_k141_737698_29(Fam_12165 [★Target])
"(7601, 12165)",3,[7601],YM-3-34.9m-N1_bin.201.purify_k141_8771,YM-3-34.9m-N1_bin.201.purify_k141_8771_5947-7435,YM-3-34.9m-N1_bin.201.purify_k141_8771_5(Fam_7601 [★Target]) --> YM-3-34.9m-N1_bin.201.purify_k141_8771_6(Fam_12165 [★Target])
"(7601, 12165)",3,[7601],ZJ-S-05.4m-N1_bin.114.purify_k141_952491,ZJ-S-05.4m-N1_bin.114.purify_k141_952491_74891-76379,ZJ-S-05.4m-N1_bin.114.purify_k141_952491_61(Fam_7601 [★Target]) --> ZJ-S-05.4m-N1_bin.114.purify_k141_952491_62(Fam_12165 [★Target])
"(2874, 4857)",3,[2874],QHH10-N1_bin.137.purify_k141_62859,QHH10-N1_bin.137.purify_k141_62859_1641-3028,QHH10-N1_bin.137.purify_k141_62859_4(Fam_2874 [★Target]) --> QHH10-N1_bin.137.purify_k141_62859_5(Fam_4857 [★Target])
"(2874, 4857)",3,[2874],QHH17-N1_bin.130.purify_k141_1378285,QHH17-N1_bin.130.purify_k141_1378285_5497-6884,QHH17-N1_bin.130.purify_k141_1378285_10(Fam_4857 [★Target]) --> QHH17-N1_bin.130.purify_k141_1378285_11(Fam_2874 [★Target])
"(2874, 4857)",3,[2874],QHH7-N1_bin.16.purify_k141_718836,QHH7-N1_bin.16.purify_k141_718836_5549-6936,QHH7-N1_bin.16.purify_k141_718836_10(Fam_4857 [★Target]) --> QHH7-N1_bin.16.purify_k141_718836_11(Fam_2874 [★Target])
"(4083, 5012)",3,[5012],202009TB-N11_bin.47.purify_k141_1386102,202009TB-N11_bin.47.purify_k141_1386102_2-1659,202009TB-N11_bin.47.purify_k141_1386102_1(Fam_4083 [★Target]) --> 202009TB-N11_bin.47.purify_k141_1386102_2(Fam_5012 [★Target])
"(4083, 5012)",3,[5012],202106QH-W38-N1_bin.86.purify_k141_1603547,202106QH-W38-N1_bin.86.purify_k141_1603547_1-1316,202106QH-W38-N1_bin.86.purify_k141_1603547_1(Fam_4083 [★Target]) --> 202106QH-W38-N1_bin.86.purify_k141_1603547_2(Fam_5012 [★Target])
"(4083, 5012)",3,[5012],GH-N1_bin.210.purify_k141_2363174,GH-N1_bin.210.purify_k141_2363174_182-1728,GH-N1_bin.210.purify_k141_2363174_2(Fam_5012 [★Target]) --> GH-N1_bin.210.purify_k141_2363174_3(Fam_4083 [★Target])
"(11444, 11936)",3,[11444],202106QH-W19-N1_bin.152.purify_k141_1604276,202106QH-W19-N1_bin.152.purify_k141_1604276_6993-7533,202106QH-W19-N1_bin.152.purify_k141_1604276_5(Fam_11444 [★Target]) --> 202106QH-W19-N1_bin.152.purify_k141_1604276_6(Fam_11936 [★Target])
"(11444, 11936)",3,[11444],202106QH-W29-N1_bin.136.purify_k141_1148850,202106QH-W29-N1_bin.136.purify_k141_1148850_9445-9985,202106QH-W29-N1_bin.136.purify_k141_1148850_9(Fam_11936 [★Target]) --> 202106QH-W29-N1_bin.136.purify_k141_1148850_10(Fam_11444 [★Target])
"(11444, 11936)",3,[11444],QHH6-N1_bin.85.purify_k141_794148,QHH6-N1_bin.85.purify_k141_794148_3567-4107,QHH6-N1_bin.85.purify_k141_794148_4(Fam_11444 [★Target]) --> QHH6-N1_bin.85.purify_k141_794148_5(Fam_11936 [★Target])
"(202, 221)",3,[221],202106QH-W30-N1_bin.106.purify_k141_1411129,202106QH-W30-N1_bin.106.purify_k141_1411129_1088-6167,202106QH-W30-N1_bin.106.purify_k141_1411129_3(Fam_202 [★Target]) --> 202106QH-W30-N1_bin.106.purify_k141_1411129_5(Fam_221 [★Target])
"(202, 221)",3,[221],202106QH-W39-N1_bin.43.purify_k141_1203296,202106QH-W39-N1_bin.43.purify_k141_1203296_1-6028,202106QH-W39-N1_bin.43.purify_k141_1203296_1(Fam_202 [★Target]) --> 202106QH-W39-N1_bin.43.purify_k141_1203296_3(Fam_221 [★Target])
"(202, 221)",3,[221],QHH17-N1_bin.55.purify_k141_1630339,QHH17-N1_bin.55.purify_k141_1630339_3-7452,QHH17-N1_bin.55.purify_k141_1630339_1(Fam_221 [★Target]) --> QHH17-N1_bin.55.purify_k141_1630339_3(Fam_202 [★Target])
"(1942, 12505)",3,[1942],202106QH-W29-N1_bin.114.purify_k141_1792326,202106QH-W29-N1_bin.114.purify_k141_1792326_208-782,202106QH-W29-N1_bin.114.purify_k141_1792326_1(Fam_1942 [★Target]) --> 202106QH-W29-N1_bin.114.purify_k141_1792326_2(Fam_12505 [★Target])
"(1942, 12505)",3,[1942],202106QH-W39-N1_bin.111.purify_k141_1294483,202106QH-W39-N1_bin.111.purify_k141_1294483_2151-2725,202106QH-W39-N1_bin.111.purify_k141_1294483_5(Fam_12505 [★Target]) --> 202106QH-W39-N1_bin.111.purify_k141_1294483_6(Fam_1942 [★Target])
"(1942, 12505)",3,[1942],QHH10-N1_bin.134.purify_k141_2147303,QHH10-N1_bin.134.purify_k141_2147303_2214-2788,QHH10-N1_bin.134.purify_k141_2147303_4(Fam_12505 [★Target]) --> QHH10-N1_bin.134.purify_k141_2147303_5(Fam_1942 [★Target])
"(1147, 1811)",3,[1147],BGBMC-20S-2-N1_bin.166.purify_k141_1817478,BGBMC-20S-2-N1_bin.166.purify_k141_1817478_308-3940,BGBMC-20S-2-N1_bin.166.purify_k141_1817478_2(Fam_1811 [★Target]) --> BGBMC-20S-2-N1_bin.166.purify_k141_1817478_3(Fam_1147 [★Target])
"(1147, 1811)",3,[1147],CE-20S-2-N1_bin.77.purify_k141_1485029,CE-20S-2-N1_bin.77.purify_k141_1485029_5620-9237,CE-20S-2-N1_bin.77.purify_k141_1485029_6(Fam_1147 [★Target]) --> CE-20S-2-N1_bin.77.purify_k141_1485029_7(Fam_1811 [★Target])
"(1147, 1811)",3,[1147],PC-20S-3-N1_bin.158.purify_k141_23376,PC-20S-3-N1_bin.158.purify_k141_23376_6316-9948,PC-20S-3-N1_bin.158.purify_k141_23376_6(Fam_1147 [★Target]) --> PC-20S-3-N1_bin.158.purify_k141_23376_7(Fam_1811 [★Target])
"(1103, 5154)",3,[5154],YZYC-20S-2-N1_bin.7.purify_k141_1218828,YZYC-20S-2-N1_bin.7.purify_k141_1218828_9819-12842,YZYC-20S-2-N1_bin.7.purify_k141_1218828_9(Fam_1103 [★Target]) --> YZYC-20S-2-N1_bin.7.purify_k141_1218828_10(Fam_5154 [★Target])
"(1103, 5154)",3,[5154],YZYC-20S-4-N1_bin.77.purify_k141_935651,YZYC-20S-4-N1_bin.77.purify_k141_935651_1688-4711,YZYC-20S-4-N1_bin.77.purify_k141_935651_5(Fam_1103 [★Target]) --> YZYC-20S-4-N1_bin.77.purify_k141_935651_6(Fam_5154 [★Target])
"(1103, 5154)",3,[5154],YZYC-20S-7-N1_bin.43.purify_k141_923484,YZYC-20S-7-N1_bin.43.purify_k141_923484_2466-5489,YZYC-20S-7-N1_bin.43.purify_k141_923484_5(Fam_5154 [★Target]) --> YZYC-20S-7-N1_bin.43.purify_k141_923484_6(Fam_1103 [★Target])
"(11665, 12112)",3,[11665],202104TB-W41-N1_bin.80.purify_k141_652980,202104TB-W41-N1_bin.80.purify_k141_652980_1780-5831,202104TB-W41-N1_bin.80.purify_k141_652980_4(Fam_11665 [★Target]) --> 202104TB-W41-N1_bin.80.purify_k141_652980_5(Fam_12112 [★Target]) --> 202104TB-W41-N1_bin.80.purify_k141_652980_10(Fam_1823) --> 202104TB-W41-N1_bin.80.purify_k141_652980_11(Fam_7456)
"(11665, 12112)",3,[11665],202106QH-W15-N1_bin.65.purify_k141_397649,202106QH-W15-N1_bin.65.purify_k141_397649_2494-3037,202106QH-W15-N1_bin.65.purify_k141_397649_4(Fam_12112 [★Target]) --> 202106QH-W15-N1_bin.65.purify_k141_397649_5(Fam_11665 [★Target])
"(11665, 12112)",3,[11665],BGBMC-20S-2-N1_bin.234.purify_k141_2098037,BGBMC-20S-2-N1_bin.234.purify_k141_2098037_305-848,BGBMC-20S-2-N1_bin.234.purify_k141_2098037_2(Fam_11665 [★Target]) --> BGBMC-20S-2-N1_bin.234.purify_k141_2098037_3(Fam_12112 [★Target])
"(11665, 12112)",3,[11665],BMC20S-N1-N1_bin.164.purify_k141_284614,BMC20S-N1-N1_bin.164.purify_k141_284614_7455-7998,BMC20S-N1-N1_bin.164.purify_k141_284614_10(Fam_11665 [★Target]) --> BMC20S-N1-N1_bin.164.purify_k141_284614_11(Fam_12112 [★Target])
"(526, 4234)",3,[526],JC-20S-3-N1_bin.143.purify_k141_1000956,JC-20S-3-N1_bin.143.purify_k141_1000956_1-1784,JC-20S-3-N1_bin.143.purify_k141_1000956_1(Fam_526 [★Target]) --> JC-20S-3-N1_bin.143.purify_k141_1000956_2(Fam_4234 [★Target])
"(526, 4234)",3,[526],PC-20S-2-N1_bin.13.purify_k141_837563,PC-20S-2-N1_bin.13.purify_k141_837563_3-3088,PC-20S-2-N1_bin.13.purify_k141_837563_1(Fam_526 [★Target]) --> PC-20S-2-N1_bin.13.purify_k141_837563_2(Fam_4234 [★Target])
"(526, 4234)",3,[526],YZYC-20S-6-N1_bin.53.purify_k141_1150685,YZYC-20S-6-N1_bin.53.purify_k141_1150685_3-2470,YZYC-20S-6-N1_bin.53.purify_k141_1150685_1(Fam_4234 [★Target]) --> YZYC-20S-6-N1_bin.53.purify_k141_1150685_2(Fam_526 [★Target])
"(270, 6658)",3,[6658],202104TB-W31-N1_bin.148.purify_k141_757588,202104TB-W31-N1_bin.148.purify_k141_757588_471-4598,202104TB-W31-N1_bin.148.purify_k141_757588_2(Fam_270 [★Target]) --> 202104TB-W31-N1_bin.148.purify_k141_757588_3(Fam_6658 [★Target])
"(270, 6658)",3,[6658],202104TB-W31-N1_bin.3.purify_k141_182355,202104TB-W31-N1_bin.3.purify_k141_182355_3-3677,202104TB-W31-N1_bin.3.purify_k141_182355_1(Fam_270 [★Target]) --> 202104TB-W31-N1_bin.3.purify_k141_182355_2(Fam_6658 [★Target])
"(270, 6658)",3,[6658],YM-S-27.0m-N1_bin.1.purify_k141_828739,YM-S-27.0m-N1_bin.1.purify_k141_828739_1310-5433,YM-S-27.0m-N1_bin.1.purify_k141_828739_3(Fam_270 [★Target]) --> YM-S-27.0m-N1_bin.1.purify_k141_828739_4(Fam_6658 [★Target])
"(747, 5531)",3,[5531],202106QH-W18-N1_bin.117.purify_k141_1294139,202106QH-W18-N1_bin.117.purify_k141_1294139_3-3252,202106QH-W18-N1_bin.117.purify_k141_1294139_1(Fam_5531 [★Target]) --> 202106QH-W18-N1_bin.117.purify_k141_1294139_2(Fam_747 [★Target])
"(747, 5531)",3,[5531],202106QH-W19-N1_bin.177.purify_k141_102915,202106QH-W19-N1_bin.177.purify_k141_102915_3-3252,202106QH-W19-N1_bin.177.purify_k141_102915_1(Fam_5531 [★Target]) --> 202106QH-W19-N1_bin.177.purify_k141_102915_2(Fam_747 [★Target])
"(747, 5531)",3,[5531],202106QH-W27-N1_bin.211.purify_k141_46095,202106QH-W27-N1_bin.211.purify_k141_46095_3-3252,202106QH-W27-N1_bin.211.purify_k141_46095_1(Fam_5531 [★Target]) --> 202106QH-W27-N1_bin.211.purify_k141_46095_2(Fam_747 [★Target])
"(1999, 9472)",3,[1999],202106QH-W29-N1_bin.58.purify_k141_1368900,202106QH-W29-N1_bin.58.purify_k141_1368900_2782-4893,202106QH-W29-N1_bin.58.purify_k141_1368900_4(Fam_9472 [★Target]) --> 202106QH-W29-N1_bin.58.purify_k141_1368900_5(Fam_1999 [★Target])
"(1999, 9472)",3,[1999],202106QH-W33-N1_bin.105.purify_k141_446343,202106QH-W33-N1_bin.105.purify_k141_446343_11752-13584,202106QH-W33-N1_bin.105.purify_k141_446343_15(Fam_9472 [★Target]) --> 202106QH-W33-N1_bin.105.purify_k141_446343_16(Fam_1999 [★Target])
"(1999, 9472)",3,[1999],QHH8-N1_bin.121.purify_k141_456648,QHH8-N1_bin.121.purify_k141_456648_6132-7976,QHH8-N1_bin.121.purify_k141_456648_8(Fam_9472 [★Target]) --> QHH8-N1_bin.121.purify_k141_456648_9(Fam_1999 [★Target])
"(11221, 11745)",3,[11745],JC-20S-1-N1_bin.122.purify_k141_413945,JC-20S-1-N1_bin.122.purify_k141_413945_4345-5332,JC-20S-1-N1_bin.122.purify_k141_413945_7(Fam_11221 [★Target]) --> JC-20S-1-N1_bin.122.purify_k141_413945_8(Fam_11745 [★Target])
"(11221, 11745)",3,[11745],JC-20S-2-N1_bin.65.purify_k141_639185,JC-20S-2-N1_bin.65.purify_k141_639185_4344-5331,JC-20S-2-N1_bin.65.purify_k141_639185_7(Fam_11221 [★Target]) --> JC-20S-2-N1_bin.65.purify_k141_639185_8(Fam_11745 [★Target])
"(11221, 11745)",3,[11745],JC-20S-3-N1_bin.88.purify_k141_372792,JC-20S-3-N1_bin.88.purify_k141_372792_2778-3765,JC-20S-3-N1_bin.88.purify_k141_372792_4(Fam_11221 [★Target]) --> JC-20S-3-N1_bin.88.purify_k141_372792_5(Fam_11745 [★Target])
"(5668, 9309)",3,[5668],202104TB-W49-N1_bin.82.purify_k141_180065,202104TB-W49-N1_bin.82.purify_k141_180065_194-1598,202104TB-W49-N1_bin.82.purify_k141_180065_2(Fam_5668 [★Target]) --> 202104TB-W49-N1_bin.82.purify_k141_180065_3(Fam_9309 [★Target])
"(5668, 9309)",3,[5668],202104TB-W50-N1_bin.11.purify_k141_584729,202104TB-W50-N1_bin.11.purify_k141_584729_538-1852,202104TB-W50-N1_bin.11.purify_k141_584729_2(Fam_9309 [★Target]) --> 202104TB-W50-N1_bin.11.purify_k141_584729_3(Fam_5668 [★Target])
"(5668, 9309)",3,[5668],202106QH-W19-N1_bin.22.purify_k141_2280359,202106QH-W19-N1_bin.22.purify_k141_2280359_2-1139,202106QH-W19-N1_bin.22.purify_k141_2280359_1(Fam_9309 [★Target]) --> 202106QH-W19-N1_bin.22.purify_k141_2280359_2(Fam_5668 [★Target])
"(2214, 6517)",3,[6517],202104TB-W31-N1_bin.118.purify_k141_1215514,202104TB-W31-N1_bin.118.purify_k141_1215514_240-2315,202104TB-W31-N1_bin.118.purify_k141_1215514_2(Fam_2214 [★Target]) --> 202104TB-W31-N1_bin.118.purify_k141_1215514_3(Fam_6517 [★Target])
"(2214, 6517)",3,[6517],202106QH-W18-N1_bin.295.purify_k141_5335636,202106QH-W18-N1_bin.295.purify_k141_5335636_1202-3372,202106QH-W18-N1_bin.295.purify_k141_5335636_2(Fam_2214 [★Target]) --> 202106QH-W18-N1_bin.295.purify_k141_5335636_3(Fam_6517 [★Target])
"(2214, 6517)",3,[6517],BMC20S-N1-N1_bin.104.purify_k141_740822,BMC20S-N1-N1_bin.104.purify_k141_740822_3-1988,BMC20S-N1-N1_bin.104.purify_k141_740822_1(Fam_6517 [★Target]) --> BMC20S-N1-N1_bin.104.purify_k141_740822_2(Fam_2214 [★Target])
"(2773, 4172)",3,[4172],202104TB-W31-N1_bin.99.purify_k141_1363758,202104TB-W31-N1_bin.99.purify_k141_1363758_23576-25941,202104TB-W31-N1_bin.99.purify_k141_1363758_21(Fam_4172 [★Target]) --> 202104TB-W31-N1_bin.99.purify_k141_1363758_22(Fam_2773 [★Target])
"(2773, 4172)",3,[4172],202104TB-W32-N1_bin.147.purify_k141_187819,202104TB-W32-N1_bin.147.purify_k141_187819_3637-6002,202104TB-W32-N1_bin.147.purify_k141_187819_5(Fam_4172 [★Target]) --> 202104TB-W32-N1_bin.147.purify_k141_187819_6(Fam_2773 [★Target])
"(2773, 4172)",3,[4172],ZJ-S-05.4m-N1_bin.138.purify_k141_2262052,ZJ-S-05.4m-N1_bin.138.purify_k141_2262052_3516-5881,ZJ-S-05.4m-N1_bin.138.purify_k141_2262052_4(Fam_2773 [★Target]) --> ZJ-S-05.4m-N1_bin.138.purify_k141_2262052_5(Fam_4172 [★Target])
"(7321, 8779)",3,[8779],202104TB-W70-N1_bin.25.purify_k141_799029,202104TB-W70-N1_bin.25.purify_k141_799029_517-1789,202104TB-W70-N1_bin.25.purify_k141_799029_2(Fam_8779 [★Target]) --> 202104TB-W70-N1_bin.25.purify_k141_799029_3(Fam_7321 [★Target])
"(7321, 8779)",3,[8779],202106QH-W25-N1_bin.197.purify_k141_27764,202106QH-W25-N1_bin.197.purify_k141_27764_6024-7302,202106QH-W25-N1_bin.197.purify_k141_27764_7(Fam_8779 [★Target]) --> 202106QH-W25-N1_bin.197.purify_k141_27764_8(Fam_7321 [★Target])
"(7321, 8779)",3,[8779],202106QH-W25-N1_bin.70.purify_k141_2994332,202106QH-W25-N1_bin.70.purify_k141_2994332_1204-2482,202106QH-W25-N1_bin.70.purify_k141_2994332_3(Fam_7321 [★Target]) --> 202106QH-W25-N1_bin.70.purify_k141_2994332_4(Fam_8779 [★Target])
"(3166, 8073)",3,[8073],202106QH-W29-N1_bin.157.purify_k141_344198,202106QH-W29-N1_bin.157.purify_k141_344198_13031-14901,202106QH-W29-N1_bin.157.purify_k141_344198_13(Fam_8073 [★Target]) --> 202106QH-W29-N1_bin.157.purify_k141_344198_14(Fam_3166 [★Target])
"(3166, 8073)",3,[8073],202106QH-W37-N1_bin.117.purify_k141_77108,202106QH-W37-N1_bin.117.purify_k141_77108_13325-15195,202106QH-W37-N1_bin.117.purify_k141_77108_14(Fam_8073 [★Target]) --> 202106QH-W37-N1_bin.117.purify_k141_77108_15(Fam_3166 [★Target])
"(3166, 8073)",3,[8073],NMC-S-8-N1_bin.23.purify_k141_2164866,NMC-S-8-N1_bin.23.purify_k141_2164866_1098-2968,NMC-S-8-N1_bin.23.purify_k141_2164866_4(Fam_3166 [★Target]) --> NMC-S-8-N1_bin.23.purify_k141_2164866_5(Fam_8073 [★Target])
"(6046, 8088)",3,[6046],PC-20S-1-N1_bin.167.purify_k141_936887,PC-20S-1-N1_bin.167.purify_k141_936887_11295-12781,PC-20S-1-N1_bin.167.purify_k141_936887_9(Fam_6046 [★Target]) --> PC-20S-1-N1_bin.167.purify_k141_936887_10(Fam_8088 [★Target])
"(6046, 8088)",3,[6046],PC-20S-4-N1_bin.105.purify_k141_459350,PC-20S-4-N1_bin.105.purify_k141_459350_11296-12782,PC-20S-4-N1_bin.105.purify_k141_459350_9(Fam_6046 [★Target]) --> PC-20S-4-N1_bin.105.purify_k141_459350_10(Fam_8088 [★Target])
"(6046, 8088)",3,[6046],YM-S-27.0m-N1_bin.179.purify_k141_1060775,YM-S-27.0m-N1_bin.179.purify_k141_1060775_4188-5674,YM-S-27.0m-N1_bin.179.purify_k141_1060775_5(Fam_8088 [★Target]) --> YM-S-27.0m-N1_bin.179.purify_k141_1060775_6(Fam_6046 [★Target])
"(1117, 7410)",3,[7410],202106QH-W7-N1_bin.69.purify_k141_1729117,202106QH-W7-N1_bin.69.purify_k141_1729117_993-3722,202106QH-W7-N1_bin.69.purify_k141_1729117_2(Fam_7410 [★Target]) --> 202106QH-W7-N1_bin.69.purify_k141_1729117_3(Fam_1117 [★Target])
"(1117, 7410)",3,[7410],BGBMC-20S-2-N1_bin.115.purify_k141_1756609,BGBMC-20S-2-N1_bin.115.purify_k141_1756609_2448-5173,BGBMC-20S-2-N1_bin.115.purify_k141_1756609_2(Fam_1117 [★Target]) --> BGBMC-20S-2-N1_bin.115.purify_k141_1756609_3(Fam_7410 [★Target])
"(1117, 7410)",3,[7410],CN-B-S-N1_bin.18.purify_k141_1200506,CN-B-S-N1_bin.18.purify_k141_1200506_1885-4624,CN-B-S-N1_bin.18.purify_k141_1200506_2(Fam_7410 [★Target]) --> CN-B-S-N1_bin.18.purify_k141_1200506_3(Fam_1117 [★Target])
"(2150, 7619)",3,[7619],202104TB-W24-N1_bin.69.purify_k141_380538,202104TB-W24-N1_bin.69.purify_k141_380538_975-3129,202104TB-W24-N1_bin.69.purify_k141_380538_2(Fam_2150 [★Target]) --> 202104TB-W24-N1_bin.69.purify_k141_380538_3(Fam_7619 [★Target])
"(2150, 7619)",3,[7619],BGBMC-20S-1-N1_bin.135.purify_k141_1646060,BGBMC-20S-1-N1_bin.135.purify_k141_1646060_2-1430,BGBMC-20S-1-N1_bin.135.purify_k141_1646060_1(Fam_2150 [★Target]) --> BGBMC-20S-1-N1_bin.135.purify_k141_1646060_2(Fam_7619 [★Target])
"(2150, 7619)",3,[7619],YM-3-34.9m-N1_bin.69.purify_k141_22139,YM-3-34.9m-N1_bin.69.purify_k141_22139_1062-2160,YM-3-34.9m-N1_bin.69.purify_k141_22139_2(Fam_7619 [★Target]) --> YM-3-34.9m-N1_bin.69.purify_k141_22139_3(Fam_2150 [★Target])
"(3534, 10447)",3,[3534],202106QH-W39-N1_bin.172.purify_k141_1141114,202106QH-W39-N1_bin.172.purify_k141_1141114_1107-2761,202106QH-W39-N1_bin.172.purify_k141_1141114_2(Fam_3534 [★Target]) --> 202106QH-W39-N1_bin.172.purify_k141_1141114_3(Fam_10447 [★Target])
"(3534, 10447)",3,[3534],CE-D-S-N1_bin.107.purify_k141_1323562,CE-D-S-N1_bin.107.purify_k141_1323562_1-1667,CE-D-S-N1_bin.107.purify_k141_1323562_1(Fam_10447 [★Target]) --> CE-D-S-N1_bin.107.purify_k141_1323562_2(Fam_3534 [★Target])
